Unnamed: 0,CCIS27304052ST-3-0,CCIS15794887ST-4-0,CCIS74726977ST-3-0,CCIS16561622ST-4-0,CCIS79210440ST-3-0,CCIS82507866ST-3-0,CCIS98482370ST-3-0,CCIS00281083ST-3-0,CCIS32452666ST-4-0,CCIS94417875ST-3-0,CCIS51667829ST-4-0,CCIS27927933ST-4-0,CCIS45571137ST-3-0,CCIS81139242ST-4-0,CCIS21126322ST-4-0,CCIS17669415ST-4-0,CCIS44676181ST-4-0,CCIS29210128ST-4-0,CCIS48725289ST-4-0,CCIS64785924ST-20-0,CCIS03473770ST-4-0,CCIS10706551ST-3-0,CCIS64773582ST-4-0,CCIS06260551ST-3-0,CCIS40244499ST-3-0,CCIS85214191ST-3-0,CCIS08668806ST-3-0,CCIS50369211ST-20-0,CCIS87167916ST-4-0,CCIS94496512ST-4-0,CCIS58234805ST-4-0,CCIS91228662ST-4-0,CCIS71301801ST-4-0,CCIS24898163ST-4-0,CCIS53355328ST-4-0,CCIS41222843ST-4-0,CCIS81887263ST-4-0,CCIS29688262ST-20-0,CCIS87116798ST-4-0,CCIS87605453ST-4-0,CCIS83870198ST-4-0,CCIS61287323ST-4-0,CCIS11362406ST-4-0,CCIS14449628ST-4-0,CCIS21278152ST-4-0,CCIS25399172ST-4-0,CCIS34055159ST-4-0,CCIS76845094ST-20-0,CCIS41548810ST-4-0,CCIS98512455ST-4-0,CCIS83445808ST-4-0,CCIS37250421ST-4-0,CCIS35092938ST-4-0,CCIS50148151ST-4-0,CCIS62605362ST-3-0,CCIS87252800ST-4-0,CCIS22958137ST-20-0,CCIS48507077ST-4-0,CCIS32105356ST-4-0,CCIS81710917ST-20-0,CCIS16326685ST-4-0,CCIS53043478ST-4-0,CCIS98832363ST-4-0,CCIS02124300ST-4-0,CCIS44743950ST-4-0,CCIS10793554ST-4-0,CCIS59132091ST-4-0,CCIS96387239ST-4-0,CCIS82146115ST-4-0,CCIS31434951ST-20-0,CCIS33816588ST-4-0,CCIS12656533ST-4-0,CCIS41806458ST-4-0,CCIS53557295ST-4-0,CCIS47284573ST-4-0,CCIS76563044ST-4-0,CCIS93040568ST-20-0,CCIS45793747ST-4-0,CCIS95097901ST-4-0,CCIS80834637ST-4-0,CCIS63910149ST-4-0,CCIS84543192ST-4-0,CCIS38765456ST-20-0,CCIS82944710ST-20-0,CCIS55230578ST-4-0,CCIS24254057ST-4-0,CCIS78318719ST-4-0,CCIS44757994ST-4-0,CCIS65479369ST-4-0,CCIS62794166ST-4-0,CCIS77252613ST-4-0,CCIS11015875ST-4-0,CCIS55531770ST-4-0,CCIS70398272ST-4-0,CCIS35100175ST-4-0,CCIS22416007ST-4-0,CCIS41288781ST-4-0,CCIS59903910ST-4-0,CCIS12370844ST-4-0,CCIS72607085ST-4-0,CCIS46047672ST-4-0,CCIS22906510ST-20-0,CCIS52370277ST-4-0,CCIS02379307ST-4-0,CCIS48579360ST-4-0,CCIS46467422ST-4-0,CCIS54027808ST-4-0,CCIS15704761ST-4-0,CCIS11558985ST-4-0,CCIS13047523ST-4-0,CCIS94603952ST-4-0,CCIS02856720ST-4-0,CCIS07648107ST-4-0,CCIS34604008ST-4-0,CCIS63468405ST-4-0,CCIS16383318ST-4-0,CCIS36699628ST-4-0,CCIS95409808ST-4-0,CCIS74239020ST-4-0,CCIS05314658ST-4-0,CCIS71578391ST-4-0,CCIS50003399ST-4-0,CCIS36797902ST-4-0,CCIS11354283ST-4-0,CCIS50471204ST-4-0,CCIS20795251ST-4-0,CCIS07277498ST-4-0,CCIS90164298ST-4-0,CCIS23164343ST-4-0,CCIS03857607ST-4-0,CCIS63448910ST-4-0,CCIS88007743ST-4-0,CCIS51595129ST-4-0,CCIS09568613ST-4-0,CCIS07539127ST-4-0,CCIS41692898ST-4-0,CCIS44093303ST-4-0,CCIS00146684ST-4-0,CCIS78100604ST-4-0,CCIS48174381ST-4-0,CCIS88317640ST-4-0
Lactobacillus delbrueckii [h:1438],6.85221391468529e-06,0.0,0.0,2.43925509518817e-05,0.0,2.24226491778579e-05,0.0,2.96093144138262e-05,0.0001976115272892,0.0,0.0,0.0,0.0,0.0,1.68801330352716e-05,0.0,0.0001933379818337,0.0,0.0001356103843476,0.0,4.11944538246147e-05,2.9320358244717e-05,1.82738235839667e-05,1.09455266133594e-05,1.34777983427416e-05,0.0,0.0,0.0,4.98880907118466e-05,0.0,6.05201161868896e-05,0.0,0.0,7.09140360909036e-05,0.0,6.74808979092663e-05,0.0002961944269496,2.25580650810721e-05,0.000401238453641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46023607455388e-05,0.0,0.0,9.76594981272507e-06,0.0,1.21240161828191e-05,1.78575589738204e-05,2.97483548982892e-05,0.0,0.0,1.60158488387376e-05,0.0,0.0,0.0,0.0002021655591121,4.78962440029387e-05,1.23847258607998e-05,1.05531244549747e-05,0.0,0.0,0.0012465887778361,0.0,5.56857836783126e-06,2.71812290959095e-05,2.86503885725582e-05,0.0001309073951817,7.31234757751491e-06,7.51897644261661e-06,0.0,0.0,7.39095714784464e-05,4.81972371387737e-05,0.0,0.0,0.0,2.92275636293843e-05,0.0,5.93179033584019e-05,0.0,0.0,7.93393570881615e-06,0.0,0.0,4.30434924195218e-05,0.0,0.0,6.99007225512779e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001057180604077,7.67459723766897e-05,0.0,0.0001375899718436,0.0,0.0,0.0,0.0010779809482185,1.56062705077676e-05,0.0,0.0,0.0,7.25141914995491e-06,0.0003031288893424,7.84221353656684e-05,1.10898107962829e-05,0.0,0.0,4.43417783397036e-05,0.0,0.0,0.0,0.0,5.86341618746336e-06,1.29356512375088e-05,5.08228066180688e-05,3.19157043751393e-05,0.0,3.60223446911919e-05,8.64400126626833e-06,0.0,0.0019175534838323,0.0,0.0001384721667738,5.9744929466642e-06,1.99009563224889e-05,0.0,0.0,0.0,2.44036135506449e-05,0.0,1.86488351603365e-05
Lactobacillus johnsonii [h:1442],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36237079722456e-05,1.2365793604007e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38460284760854e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.53729103369702e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44522281583236e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09320779480596e-05,0.0,0.0,1.04049601021545e-05,0.0,6.61907208844238e-06,0.0,4.04959605250767e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.53221275509199e-06,0.0634789219164689,0.0,0.0,5.00247000584113e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57659743786712e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42654685081587e-05,0.0,0.0003499573930285,0.0,0.0,0.0,0.0,0.0,1.32844551990814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48494922653553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010846433379454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.80704883781195e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.69688196755312e-05,0.0,0.0
Lactobacillus gasseri [h:1443],0.0,0.0,0.0,9.31408372606699e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001466386019754,0.0,0.0,0.0,0.0004440786193351,0.0,2.28685698387009e-05,0.0,0.0,8.99177195348538e-05,0.0,0.0,1.86833194942844e-05,0.0014578614200507,0.0,0.0,0.0,0.0,0.0009815508223004,0.0,0.0024058815671254,0.0,0.0,0.0006870647136362,2.51709267551046e-05,0.0,0.0,3.20687078725844e-05,1.24094917373408e-05,1.45805501920229e-05,8.5684204540261e-06,0.0007645079505611,0.0,9.82433883039233e-06,0.0,0.0037279116546957,0.0009332404171881,1.57901068591135e-05,0.0,1.38469233109086e-05,0.0,0.0,5.19738442971562e-06,0.0,7.33717825939455e-05,4.48796945075281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29373752401379e-05,0.0,0.0,0.0,0.0,2.01325606350156e-05,3.42774200132557e-05,8.68400229097565e-05,0.0005233925934633,1.6853141336816e-05,8.14135132818473e-06,9.8252908356098e-05,0.0,0.0,0.0,0.0,5.03141494218003e-06,0.0,0.0001474201307479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50334361327719e-05,0.0003569403647568,0.0004480392715472,3.14852744166307e-05,1.14707219618286e-05,0.0,0.0,0.0,0.0,2.46025190266288e-05,0.0001707974488882,0.0,0.0,0.0,3.95578635214593e-05,0.0001818039199304,0.0,0.0,0.0,0.0001207831229455,3.29974070832789e-05,0.0,0.000147663951224,0.0001074974059197,4.02169459837919e-06,2.28336374230511e-05,0.0,0.0,2.6019493126083e-05,0.0003480257689002,0.0,9.88701519842117e-05,0.0,0.0,0.0,0.0,1.17919080647357e-05,0.0,0.0,0.0,0.0,3.73934385386597e-05,0.0002908657489059,0.0,0.0,0.0,9.57680574474676e-05,0.0001697546497627,9.32996542492378e-05
Lactobacillus crispatus [h:1444],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24030174469151e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.32794196025241e-05,5.90837922790793e-06,0.0,0.0,0.0,0.0,1.49845256994163e-05,0.0,0.0,0.0,0.0,0.0001191241348019,1.10443225554008e-05,0.0,0.0,0.0,0.0,0.0,2.44746784877303e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.41092338599206e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001202125291149,0.0,0.0,0.0,0.0,0.0,4.44408365160206e-05,0.0,0.0983276852737809,7.38951562669426e-06,0.0,1.42713791625721e-05,0.0,0.0,0.0,0.0,0.0,3.03993050380423e-05,0.0,0.0,2.0473110023601e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67996471645187e-06,0.0,0.0,4.42901031637361e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1136611953387e-05,0.0,0.000462070128331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lactobacillus acidophilus [h:1445],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9932450716387e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95162590601829e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001637786570653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083825097084742,0.0,0.0,1.78227695682131e-05,0.0,0.0,2.05689233060951e-06,4.75364101379909e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lactobacillus helveticus [h:1446],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14232388344817e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56352223459583e-06,0.0,2.05152449896045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29535923556924e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57183304785168e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09698148909603e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07024665897371e-05,0.0,6.32056696016868e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1059775441802e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55942426574441e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lactobacillus amylovorus [c:1447],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15980310794077e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84271620647527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000240886563758,0.0,0.0,0.0,0.0,0.0,0.0,0.0001002847577794,0.0,0.0,0.0,0.0,0.0,1.02486438838926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08006106905729e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lactobacillus casei [c:1452],0.0,0.0,9.3082129169745e-06,8.21067255726871e-05,0.0,1.31934183059329e-05,0.0,0.0,0.0002614705116928,0.0,0.0,0.0001155769912605,1.57757952165664e-05,0.0,0.0005087364822226,1.01855543205866e-05,0.0,6.9605337331517e-05,0.0,0.0,9.09901251881292e-05,2.77012658358497e-05,0.0001082169906928,0.0,1.26447463759679e-05,0.0,0.0,0.0,0.0,0.000371356335417,0.0,0.0,0.0,0.0,9.67510783620194e-05,8.59567019392275e-06,0.0,5.81606284535166e-06,4.36730045878243e-05,0.0,0.0,1.84134413584362e-05,0.0,0.0,0.0,1.14433488165068e-05,8.72737065913299e-05,0.0,6.49794350670245e-06,3.5250323227232e-05,0.0,2.25813674840063e-05,3.02752850331135e-05,0.0001523335586374,0.0001258270795666,1.94437829892605e-05,0.0,0.0,0.0010522532440353,0.0,0.0,0.0,1.37813217245165e-05,5.40351059348486e-06,0.0,1.16698464906321e-05,2.29407430251318e-06,0.0,0.002115226297578,5.305430257619e-05,1.53285961769892e-05,1.73988552879103e-05,1.80642780133886e-06,1.30195143753621e-05,1.59785762479867e-05,0.0001552367134667,0.0,0.0,0.0,0.0,0.0,0.0,6.43356388739415e-06,0.0003496850648229,0.0,0.0005011518475258,0.0,4.97243256610426e-06,0.0,2.03506965187079e-05,0.0,7.91241335970084e-06,0.0,0.0,4.39542888148226e-06,0.0,0.0,0.0,0.0,7.6405343951714e-05,0.0,4.15328512374717e-06,0.0,0.0,0.0,0.0,9.28662309575907e-05,0.0,0.0,0.0,0.0,1.79308225210316e-05,0.0018637862330514,3.51477451183468e-06,3.86373571880148e-06,5.44445881643425e-06,3.04011334529325e-05,0.0,2.23115700572697e-05,0.0,0.0001456285540479,0.0,0.0,1.72538943295658e-05,0.0,7.24660550145904e-05,7.73260008521049e-06,0.000133787220229,0.0010845844236917,3.79772140294735e-06,0.0,0.0,0.0,6.13493622176034e-06,7.14899826532078e-06,2.31444242448398e-05,0.0,1.33436260002864e-05,0.0,0.0,5.97586940527071e-06
Lactobacillus rhamnosus [h:1453],0.0,0.0,0.0,6.37679084933735e-06,0.0,0.0,0.0,0.0,1.03276386181935e-05,0.0,0.0,1.5348329549975e-06,0.0,0.0,0.0,0.0,0.0,7.82066371819768e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95318167909035e-05,0.0,5.87302339204664e-06,0.0,0.0,2.6911258402215e-05,8.18582171651632e-06,0.0,0.0,0.0,0.0,0.0,7.69410477988679e-06,2.15306526441925e-06,0.0,0.0,0.0,3.55952053080443e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.21339392658171e-05,1.75298171019841e-06,1.93754245428168e-05,0.0,0.0,5.23585040977552e-05,0.0,0.0,0.0,4.66245041430183e-06,0.0,0.0,0.0,1.29141440613476e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.42359698861262e-05,1.18089396296745e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45364844007388e-05,0.0,4.94272164233773e-06,0.0,0.0,0.0,0.0,7.75170538357899e-06,0.0,0.0001296219773282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001448873703187,0.0007031682121018,0.0,0.0,0.0,7.42280144499676e-06,2.5626355438392e-05,0.0,3.49205581222988e-05,0.0,0.0,0.0,0.0002150168157824,0.0,6.21421333469146e-06,4.5677273871822e-05,0.0,0.0,0.0,2.98545124598182e-05,0.0,0.0,5.01164854836037e-05,6.89102689738396e-06,0.0,0.0,0.0,0.0,3.58602229466641e-06,2.88312354414027e-06,0.0,0.0,0.0,0.0,0.0
Lactobacillus fermentum [h:1454],0.0,0.0,3.23541994221558e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3863511132334e-05,0.0,0.0,0.0,0.0,1.21854212620959e-05,0.0,0.0,0.0,2.7981583137272e-05,0.0,0.0,0.0,8.39419336419674e-06,0.0,0.0,3.71540434104961e-05,0.0,0.0,0.0,1.31234809651244e-05,0.0,0.0,3.60937629969589e-05,0.0,0.0,0.0,2.52440138325797e-05,0.0,0.0,0.0,0.0011607744368196,6.87418179432831e-05,0.0,0.0,3.42608224704697e-05,0.0,0.0,4.31895446876882e-05,0.0,0.0,0.0,0.0,0.0,1.36926070342515e-06,0.0,0.0,0.0,0.0,2.61201598328371e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75747428369308e-06,0.0,1.78787852414754e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47247358825666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18473759144412e-05,1.03160819639629e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002110728964884,0.0,0.0,0.0,0.0009229808282548,0.0,0.0,0.0,0.0,1.07135416663621e-05,0.0,0.0,2.48230113255523e-05,4.06349411774382e-06,1.56129174836561e-05,0.0,0.0,0.0,0.0,6.16350383757446e-06,0.0,8.0545833178268e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003568827853455,0.0,0.0,0.0,0.0,0.0001273779560825,0.0001997775746023
Lactobacillus oris [h:1455],0.0,0.0,0.0,9.30230655039593e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21057843786734e-05,0.0,0.0,0.0,0.0002027070913833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73739362655178e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003365583869632,0.0,0.0,4.09949820434427e-05,0.0,0.0,0.0,0.0,1.18465308976503e-05,1.70775111887323e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.91902789883602e-06,0.0,0.0,0.0,0.0,4.98386536784698e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69163479942035e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.54913134182619e-05,2.64805111677821e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001158998093303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53430108823281e-05,0.0,0.0,0.0,0.0,1.08339222488016e-05,0.0,0.0,0.0,1.26699941297551e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95133733259925e-06,1.14752779724832e-05,0.0,0.0,0.0,0.0,0.0,0.0
Lactobacillus reuteri [h:1457],0.0,0.0,0.0,0.0,3.77105193914049e-06,0.0,0.0,1.22616809449909e-05,0.0,0.0,2.60950150061004e-06,0.0,0.0,0.0,0.0,0.0,1.21849495551725e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57566530258844e-06,0.0,0.0,5.48633406174238e-06,1.7819655600622e-05,0.0075108792092844,0.0,0.0,0.0,0.0012356928728281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001789508927999,9.09452801507868e-06,0.0,1.0141007433461e-05,0.0,2.23780096706208e-05,0.0,8.51977122846739e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139841692975207,0.0,0.0,2.43594166073187e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10962865020501e-05,0.0,0.0,1.90352508238226e-05,0.0,0.00713567240263,0.0,0.0,0.0,0.0,0.0,0.0,0.0015925979201238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001424093288883,0.0,0.0,0.0,0.0,1.0712108264002e-05,0.0,0.0,0.0,0.0,0.0002100899916689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44844864096342e-06
Lactobacillus vaginalis [h:1458],0.0,0.0,2.38330950828174e-06,0.0,6.383901804981e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.02823783354407e-05,0.0,0.0,0.0,0.0001275386684134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001232853356108,0.0,0.0,4.40562793262995e-05,0.0,0.0,0.0,4.51357310591619e-05,0.0,1.89722191234204e-06,0.0,8.39085951465096e-06,0.0,4.55996317816716e-06,0.0,9.75846644105048e-05,0.0,4.68497676039631e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76884857392942e-06,0.0,6.91421026027721e-06,1.35799644683932e-05,0.0,0.0,0.0001415550921934,0.0,6.73220423345634e-06,2.7828409752001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71779705904848e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52382955515214e-06,0.0,0.0,0.0,2.87399666437255e-05,0.0,0.0,0.0,0.0,1.62786324542856e-05,5.80004177442492e-06,3.40421850526217e-06,2.24408096242779e-05,2.05858949044771e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028075257200406,0.0,0.0,0.0,6.06399156303743e-06,0.0,0.0
Lactobacillus sanfranciscensis [h:1462],0.0,0.0,0.0,0.0,0.0,4.07218868716348e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002669763189425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48533843681557e-05,0.0,0.0,0.0,0.0,5.76183535656831e-06,0.0,0.0,0.0,0.0,0.0,9.03894066903223e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.97847434530275e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lactobacillus sakei [h:1464],0.0,0.0,0.0,6.18336949048877e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.40931698118969e-05,0.0010614787838618,0.0,3.25475576460416e-05,0.0,0.0,0.0002360288192798,4.5083667530021e-06,0.0,3.02734947671865e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24308837150444e-06,0.0,0.0,4.04290746124152e-06,0.0,5.71194763386885e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22560064522457e-06,0.0,3.36611975417289e-05,2.07498944788157e-05,0.0,0.0,0.0,7.53041716220322e-06,8.1949798745766e-05,0.0,4.78495445652433e-05,0.0,0.0,0.0,0.0,0.0,5.56030655736333e-06,0.0,0.0,0.0,0.0,0.0,2.84468225191518e-06,0.0,0.0,0.0,6.3364032046591e-05,0.0,0.0,0.0,0.0004838743148898,0.0,0.0,0.0,0.0,0.0,1.58581585820878e-05,8.39969450666197e-05,5.67644688182768e-06,0.0,0.0,0.0,0.0,9.51928085696433e-06,8.82730217984324e-06,0.0,8.08010128492371e-05,0.0,3.72590558778129e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56889243050641e-05,0.0007762549313699,0.0,0.0001860694468235,9.15640746857998e-05,0.0,0.0,0.0,0.0,0.0,5.31357087847113e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0001542437924453
